tanggal,mode_transportasi,rute,jumlah_penumpang,tarif_rata_rata,total_pendapatan,status_operasional,hari,hari_dalam_minggu,bulan,jam,hari_indo,kategori_waktu
2026-05-06 15:48:00,LRT Jakarta,Velodrome - Pegangsaan Dua,77,5000,385000,Normal,Wednesday,2,May,15,Rabu,Off-Peak
2026-05-06 15:05:00,LRT Jakarta,Pegangsaan Dua - Velodrome,55,5000,275000,Normal,Wednesday,2,May,15,Rabu,Off-Peak
2026-05-06 17:23:00,LRT Jakarta,Pegangsaan Dua - Velodrome,80,5000,400000,Normal,Wednesday,2,May,17,Rabu,Peak Sore (17:00 - 19:00)
2026-05-06 06:24:00,TransJakarta,Koridor 1 (Blok M - Kota),45,3500,157500,Normal,Wednesday,2,May,6,Rabu,Off-Peak
2026-05-06 07:23:00,LRT Jakarta,Velodrome - Pegangsaan Dua,67,5000,335000,Normal,Wednesday,2,May,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-05-06 10:17:00,LRT Jakarta,Velodrome - Pegangsaan Dua,56,5000,280000,Normal,Wednesday,2,May,10,Rabu,Off-Peak
2026-05-06 16:00:00,MRT Jakarta,Lebak Bulus - Bundaran HI,117,14000,1638000,Normal,Wednesday,2,May,16,Rabu,Off-Peak
2026-05-06 15:13:00,LRT Jakarta,Velodrome - Pegangsaan Dua,76,5000,380000,Normal,Wednesday,2,May,15,Rabu,Off-Peak
2026-05-06 15:07:00,TransJakarta,Koridor 13 (Ciledug - Tendean),27,3500,94500,Normal,Wednesday,2,May,15,Rabu,Off-Peak
2026-05-06 08:49:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),40,3500,140000,Normal,Wednesday,2,May,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-05-06 10:13:00,TransJakarta,Koridor 1 (Blok M - Kota),38,3500,133000,Normal,Wednesday,2,May,10,Rabu,Off-Peak
2026-05-06 22:15:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),43,3500,150500,Normal,Wednesday,2,May,22,Rabu,Off-Peak
2026-05-06 09:50:00,LRT Jakarta,Velodrome - Pegangsaan Dua,85,5000,425000,Normal,Wednesday,2,May,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-05-06 14:26:00,LRT Jakarta,Velodrome - Pegangsaan Dua,33,5000,165000,Normal,Wednesday,2,May,14,Rabu,Off-Peak
2026-05-06 07:52:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),70,3500,245000,Normal,Wednesday,2,May,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-05-07 21:49:00,LRT Jakarta,Velodrome - Pegangsaan Dua,70,5000,350000,Normal,Thursday,3,May,21,Kamis,Off-Peak
2026-05-07 16:50:00,MRT Jakarta,Bundaran HI - Lebak Bulus,128,7000,896000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 07:50:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:16:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 18:07:00,LRT Jakarta,Velodrome - Pegangsaan Dua,116,5000,580000,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 16:20:00,TransJakarta,Koridor 1 (Blok M - Kota),32,3500,112000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:36:00,LRT Jakarta,Velodrome - Pegangsaan Dua,88,5000,440000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 09:52:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:12:00,MRT Jakarta,Lebak Bulus - Bundaran HI,272,14000,3808000,Terlambat,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:39:00,MRT Jakarta,Bundaran HI - Lebak Bulus,86,3000,258000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:45:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),63,3500,220500,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:58:00,MRT Jakarta,Bundaran HI - Lebak Bulus,247,7000,1729000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 07:26:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 13:43:00,TransJakarta,Koridor 13 (Ciledug - Tendean),13,3500,45500,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 18:52:00,LRT Jakarta,Pegangsaan Dua - Velodrome,131,5000,655000,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 16:32:00,TransJakarta,Koridor 13 (Ciledug - Tendean),60,3500,210000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:10:00,MRT Jakarta,Bundaran HI - Lebak Bulus,238,14000,3332000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 17:04:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 13:39:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),22,3500,77000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 17:02:00,TransJakarta,Koridor 1 (Blok M - Kota),61,3500,213500,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 18:20:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,10000,3000000,Gangguan,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 08:26:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 10:04:00,MRT Jakarta,Bundaran HI - Lebak Bulus,129,7000,903000,Terlambat,Thursday,3,May,10,Kamis,Off-Peak
2026-05-07 05:14:00,MRT Jakarta,Lebak Bulus - Bundaran HI,40,14000,560000,Normal,Thursday,3,May,5,Kamis,Off-Peak
2026-05-07 18:51:00,TransJakarta,Koridor 13 (Ciledug - Tendean),55,3500,192500,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 18:32:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 16:28:00,TransJakarta,Koridor 1 (Blok M - Kota),19,3500,66500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 13:47:00,MRT Jakarta,Lebak Bulus - Bundaran HI,186,7000,1302000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 08:28:00,LRT Jakarta,Velodrome - Pegangsaan Dua,132,5000,660000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 17:37:00,MRT Jakarta,Bundaran HI - Lebak Bulus,272,4000,1088000,Gangguan,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 17:00:00,MRT Jakarta,Bundaran HI - Lebak Bulus,218,14000,3052000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 09:05:00,TransJakarta,Koridor 13 (Ciledug - Tendean),48,3500,168000,Gangguan,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 07:21:00,MRT Jakarta,Bundaran HI - Lebak Bulus,61,14000,854000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:23:00,LRT Jakarta,Velodrome - Pegangsaan Dua,113,5000,565000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 17:26:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 17:32:00,LRT Jakarta,Pegangsaan Dua - Velodrome,108,5000,540000,Terlambat,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 16:44:00,TransJakarta,Koridor 1 (Blok M - Kota),25,3500,87500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:30:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,14000,4200000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 11:55:00,MRT Jakarta,Lebak Bulus - Bundaran HI,88,14000,1232000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 12:17:00,TransJakarta,Koridor 1 (Blok M - Kota),12,3500,42000,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 13:45:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),48,3500,168000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 15:32:00,MRT Jakarta,Bundaran HI - Lebak Bulus,118,4000,472000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 15:46:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),19,3500,66500,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 13:49:00,LRT Jakarta,Velodrome - Pegangsaan Dua,33,5000,165000,Terlambat,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 13:43:00,LRT Jakarta,Pegangsaan Dua - Velodrome,79,5000,395000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 12:54:00,LRT Jakarta,Pegangsaan Dua - Velodrome,105,5000,525000,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 16:21:00,TransJakarta,Koridor 1 (Blok M - Kota),31,3500,108500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:24:00,MRT Jakarta,Lebak Bulus - Bundaran HI,156,14000,2184000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:47:00,LRT Jakarta,Velodrome - Pegangsaan Dua,36,5000,180000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 12:49:00,MRT Jakarta,Bundaran HI - Lebak Bulus,62,4000,248000,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 06:31:00,LRT Jakarta,Velodrome - Pegangsaan Dua,58,5000,290000,Normal,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 17:53:00,MRT Jakarta,Bundaran HI - Lebak Bulus,251,10000,2510000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 18:20:00,LRT Jakarta,Pegangsaan Dua - Velodrome,99,5000,495000,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 08:57:00,TransJakarta,Koridor 1 (Blok M - Kota),13,3500,45500,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:20:00,LRT Jakarta,Velodrome - Pegangsaan Dua,131,5000,655000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 10:49:00,TransJakarta,Koridor 1 (Blok M - Kota),27,3500,94500,Normal,Thursday,3,May,10,Kamis,Off-Peak
2026-05-07 08:35:00,LRT Jakarta,Pegangsaan Dua - Velodrome,149,5000,745000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:47:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:08:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 22:53:00,LRT Jakarta,Velodrome - Pegangsaan Dua,41,5000,205000,Normal,Thursday,3,May,22,Kamis,Off-Peak
2026-05-07 15:42:00,MRT Jakarta,Bundaran HI - Lebak Bulus,56,14000,784000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 16:04:00,TransJakarta,Koridor 13 (Ciledug - Tendean),34,3500,119000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:44:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),39,3500,136500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 06:00:00,MRT Jakarta,Lebak Bulus - Bundaran HI,104,10000,1040000,Normal,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 06:07:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),30,3500,105000,Normal,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 15:54:00,LRT Jakarta,Velodrome - Pegangsaan Dua,24,5000,120000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 09:08:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),65,3500,227500,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:12:00,MRT Jakarta,Lebak Bulus - Bundaran HI,87,10000,870000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:30:00,MRT Jakarta,Lebak Bulus - Bundaran HI,168,7000,1176000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:17:00,MRT Jakarta,Lebak Bulus - Bundaran HI,106,7000,742000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:22:00,MRT Jakarta,Bundaran HI - Lebak Bulus,218,10000,2180000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 07:40:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),70,3500,245000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 07:42:00,LRT Jakarta,Pegangsaan Dua - Velodrome,56,5000,280000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 15:10:00,MRT Jakarta,Lebak Bulus - Bundaran HI,96,10000,960000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 11:47:00,LRT Jakarta,Velodrome - Pegangsaan Dua,49,5000,245000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 16:35:00,LRT Jakarta,Velodrome - Pegangsaan Dua,40,5000,200000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 07:11:00,MRT Jakarta,Lebak Bulus - Bundaran HI,276,7000,1932000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 14:59:00,LRT Jakarta,Pegangsaan Dua - Velodrome,93,5000,465000,Normal,Thursday,3,May,14,Kamis,Off-Peak
2026-05-07 11:41:00,MRT Jakarta,Bundaran HI - Lebak Bulus,113,10000,1130000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 16:47:00,MRT Jakarta,Bundaran HI - Lebak Bulus,28,10000,280000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 10:47:00,TransJakarta,Koridor 13 (Ciledug - Tendean),12,3500,42000,Normal,Thursday,3,May,10,Kamis,Off-Peak
2026-05-07 08:10:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 11:59:00,LRT Jakarta,Velodrome - Pegangsaan Dua,57,5000,285000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 15:42:00,TransJakarta,Koridor 1 (Blok M - Kota),19,3500,66500,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 08:26:00,MRT Jakarta,Bundaran HI - Lebak Bulus,208,10000,2080000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 14:53:00,LRT Jakarta,Velodrome - Pegangsaan Dua,49,5000,245000,Normal,Thursday,3,May,14,Kamis,Off-Peak
2026-05-07 08:41:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,3000,900000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:40:00,TransJakarta,Koridor 1 (Blok M - Kota),42,3500,147000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 11:13:00,LRT Jakarta,Velodrome - Pegangsaan Dua,95,5000,475000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 15:22:00,MRT Jakarta,Bundaran HI - Lebak Bulus,43,7000,301000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 16:57:00,TransJakarta,Koridor 1 (Blok M - Kota),24,3500,84000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 15:46:00,LRT Jakarta,Pegangsaan Dua - Velodrome,89,5000,445000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 11:26:00,LRT Jakarta,Pegangsaan Dua - Velodrome,87,5000,435000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 13:59:00,LRT Jakarta,Velodrome - Pegangsaan Dua,44,5000,220000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 15:59:00,MRT Jakarta,Bundaran HI - Lebak Bulus,33,7000,231000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 10:36:00,LRT Jakarta,Pegangsaan Dua - Velodrome,48,5000,240000,Normal,Thursday,3,May,10,Kamis,Off-Peak
2026-05-07 07:32:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:21:00,TransJakarta,Koridor 1 (Blok M - Kota),66,3500,231000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:58:00,MRT Jakarta,Lebak Bulus - Bundaran HI,111,14000,1554000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 14:40:00,LRT Jakarta,Velodrome - Pegangsaan Dua,62,5000,310000,Normal,Thursday,3,May,14,Kamis,Off-Peak
2026-05-07 08:10:00,LRT Jakarta,Velodrome - Pegangsaan Dua,106,5000,530000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:15:00,MRT Jakarta,Bundaran HI - Lebak Bulus,175,14000,2450000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 18:53:00,MRT Jakarta,Bundaran HI - Lebak Bulus,256,7000,1792000,Normal,Thursday,3,May,18,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 17:46:00,MRT Jakarta,Bundaran HI - Lebak Bulus,106,14000,1484000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 16:00:00,LRT Jakarta,Velodrome - Pegangsaan Dua,50,5000,250000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 16:04:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),27,3500,94500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 20:06:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),26,3500,91000,Normal,Thursday,3,May,20,Kamis,Off-Peak
2026-05-07 07:49:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:52:00,MRT Jakarta,Bundaran HI - Lebak Bulus,91,14000,1274000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:12:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,7000,2100000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:01:00,MRT Jakarta,Bundaran HI - Lebak Bulus,59,4000,236000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 08:12:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 19:24:00,TransJakarta,Koridor 1 (Blok M - Kota),37,3500,129500,Normal,Thursday,3,May,19,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 22:24:00,MRT Jakarta,Bundaran HI - Lebak Bulus,107,10000,1070000,Normal,Thursday,3,May,22,Kamis,Off-Peak
2026-05-07 08:02:00,MRT Jakarta,Lebak Bulus - Bundaran HI,184,14000,2576000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 19:43:00,LRT Jakarta,Velodrome - Pegangsaan Dua,99,5000,495000,Normal,Thursday,3,May,19,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 20:11:00,LRT Jakarta,Velodrome - Pegangsaan Dua,12,5000,60000,Normal,Thursday,3,May,20,Kamis,Off-Peak
2026-05-07 12:38:00,MRT Jakarta,Bundaran HI - Lebak Bulus,133,10000,1330000,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 15:17:00,LRT Jakarta,Velodrome - Pegangsaan Dua,66,5000,330000,Normal,Thursday,3,May,15,Kamis,Off-Peak
2026-05-07 14:34:00,LRT Jakarta,Pegangsaan Dua - Velodrome,44,5000,220000,Normal,Thursday,3,May,14,Kamis,Off-Peak
2026-05-07 20:45:00,MRT Jakarta,Lebak Bulus - Bundaran HI,43,10000,430000,Normal,Thursday,3,May,20,Kamis,Off-Peak
2026-05-07 06:20:00,TransJakarta,Koridor 13 (Ciledug - Tendean),30,3500,105000,Normal,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 19:16:00,MRT Jakarta,Bundaran HI - Lebak Bulus,122,10000,1220000,Normal,Thursday,3,May,19,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 12:57:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),34,3500,119000,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 09:19:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,7000,2100000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:42:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 06:34:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),43,3500,150500,Normal,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 16:44:00,LRT Jakarta,Velodrome - Pegangsaan Dua,62,5000,310000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 17:50:00,LRT Jakarta,Pegangsaan Dua - Velodrome,101,5000,505000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 22:05:00,TransJakarta,Koridor 13 (Ciledug - Tendean),33,3500,115500,Normal,Thursday,3,May,22,Kamis,Off-Peak
2026-05-07 16:21:00,TransJakarta,Koridor 1 (Blok M - Kota),27,3500,94500,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 14:17:00,TransJakarta,Koridor 13 (Ciledug - Tendean),30,3500,105000,Normal,Thursday,3,May,14,Kamis,Off-Peak
2026-05-07 07:12:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,10000,3000000,Terlambat,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:39:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),64,3500,224000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 11:11:00,LRT Jakarta,Pegangsaan Dua - Velodrome,54,5000,270000,Normal,Thursday,3,May,11,Kamis,Off-Peak
2026-05-07 13:36:00,MRT Jakarta,Bundaran HI - Lebak Bulus,125,14000,1750000,Normal,Thursday,3,May,13,Kamis,Off-Peak
2026-05-07 20:34:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),52,3500,182000,Normal,Thursday,3,May,20,Kamis,Off-Peak
2026-05-07 07:47:00,LRT Jakarta,Pegangsaan Dua - Velodrome,122,5000,610000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:43:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),64,3500,224000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 06:46:00,MRT Jakarta,Lebak Bulus - Bundaran HI,107,7000,749000,Terlambat,Thursday,3,May,6,Kamis,Off-Peak
2026-05-07 12:34:00,TransJakarta,Koridor 1 (Blok M - Kota),21,3500,73500,Normal,Thursday,3,May,12,Kamis,Off-Peak
2026-05-07 08:13:00,LRT Jakarta,Pegangsaan Dua - Velodrome,111,5000,555000,Terlambat,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:18:00,LRT Jakarta,Velodrome - Pegangsaan Dua,53,5000,265000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 17:31:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Thursday,3,May,17,Kamis,Peak Sore (17:00 - 19:00)
2026-05-07 07:17:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 09:06:00,MRT Jakarta,Lebak Bulus - Bundaran HI,152,4000,608000,Normal,Thursday,3,May,9,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 07:28:00,LRT Jakarta,Velodrome - Pegangsaan Dua,49,5000,245000,Normal,Thursday,3,May,7,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 08:51:00,MRT Jakarta,Bundaran HI - Lebak Bulus,282,4000,1128000,Normal,Thursday,3,May,8,Kamis,Peak Pagi (07:00 - 09:00)
2026-05-07 16:55:00,LRT Jakarta,Pegangsaan Dua - Velodrome,25,5000,125000,Normal,Thursday,3,May,16,Kamis,Off-Peak
2026-05-07 15:22:00,LRT Jakarta,Pegangsaan Dua - Velodrome,81,5000,405000,Terlambat,Thursday,3,May,15,Kamis,Off-Peak
2026-05-08 09:00:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Terlambat,Friday,4,May,9,Jumat,Peak Pagi (07:00 - 09:00)
2026-05-08 16:09:00,MRT Jakarta,Bundaran HI - Lebak Bulus,93,4000,372000,Normal,Friday,4,May,16,Jumat,Off-Peak
2026-05-08 09:25:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Friday,4,May,9,Jumat,Peak Pagi (07:00 - 09:00)
2026-05-08 08:58:00,TransJakarta,Koridor 1 (Blok M - Kota),74,3500,259000,Normal,Friday,4,May,8,Jumat,Peak Pagi (07:00 - 09:00)
2026-05-08 09:38:00,LRT Jakarta,Velodrome - Pegangsaan Dua,149,5000,745000,Normal,Friday,4,May,9,Jumat,Peak Pagi (07:00 - 09:00)
2026-05-08 18:49:00,TransJakarta,Koridor 13 (Ciledug - Tendean),58,3500,203000,Normal,Friday,4,May,18,Jumat,Peak Sore (17:00 - 19:00)
2026-05-08 16:40:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),29,3500,101500,Normal,Friday,4,May,16,Jumat,Off-Peak
2026-05-08 12:42:00,LRT Jakarta,Velodrome - Pegangsaan Dua,31,5000,155000,Normal,Friday,4,May,12,Jumat,Off-Peak
2026-05-08 16:43:00,MRT Jakarta,Bundaran HI - Lebak Bulus,204,10000,2040000,Normal,Friday,4,May,16,Jumat,Off-Peak
